522,2021-07-19T20:00:00Z,6,Norderney
523,2021-07-20T20:00:00Z,3,Norderney
524,2021-07-21T20:00:00Z,6,Norderney
525,2021-07-22T20:00:00Z,6,Norderney
526,2021-07-23T20:00:00Z,4,Norderney
527,2021-07-24T20:00:00Z,6,Norderney
528,2021-07-25T20:00:00Z,6,Norderney
529,2021-07-26T20:00:00Z,6,Norderney
530,2021-07-27T20:00:00Z,5,Norderney
531,2021-07-28T20:00:00Z,6,Norderney
532,2021-07-29T20:00:00Z,6,Norderney
533,2021-07-30T20:00:00Z,6,Norderney
534,2021-07-31T20:00:00Z,5,Norderney
535,2021-08-01T20:00:00Z,6,Norderney
536,2021-08-02T20:00:00Z,6,Norderney
537,2021-08-03T20:00:00Z,5,Norderney
538,2021-08-04T20:00:00Z,6,Norderney
539,2021-08-05T20:00:00Z,5,Norderney
540,2021-08-06T20:00:00Z,4,Norderney
541,2021-08-07T20:00:00Z,6,Norderney
542,2021-08-08T20:00:00Z,4,Norderney
543,2021-08-09T20:00:00Z,5,Norderney
544,2021-08-10T20:00:00Z,5,Norderney
545,2021-08-11T20:00:00Z,6,Norderney
546,2021-08-12T20:00:00Z,5,Norderney
547,2021-08-13T20:00:00Z,5,Norderney
548,2021-08-14T20:00:00Z,4,Norderney
549,2021-08-15T20:00:00Z,5,Norderney
550,2021-08-16T20:00:00Z,5,Norderney
551,2021-08-17T20:00:00Z,4,Norderney
552,2021-08-18T20:00:00Z,6,Norderney
553,2021-08-19T20:00:00Z,5,Norderney
554,2021-08-20T20:00:00Z,5,Norderney
555,2021-08-21T20:00:00Z,4,Norderney
556,2021-08-22T20:00:00Z,1,Norderney
557,2021-08-23T20:00:00Z,5,Norderney
558,2021-08-24T20:00:00Z,5,Norderney
559,2021-08-25T20:00:00Z,3,Norderney
560,2021-08-26T20:00:00Z,5,Norderney
561,2021-08-27T20:00:00Z,3,Norderney
562,2021-08-28T20:00:00Z,2,Norderney
563,2021-08-29T20:00:00Z,2,Norderney
564,2021-08-30T20:00:00Z,4,Norderney
565,2021-08-31T20:00:00Z,3,Norderney
566,2021-09-01T20:00:00Z,4,Norderney
567,2021-09-02T20:00:00Z,2,Norderney
568,2021-09-03T20:00:00Z,2,Norderney
569,2021-09-04T20:00:00Z,3,Norderney
570,2021-09-05T20:00:00Z,4,Norderney
571,2021-09-06T20:00:00Z,3,Norderney
572,2021-09-07T20:00:00Z,3,Norderney
573,2021-09-08T20:00:00Z,3,Norderney
574,2021-09-09T20:00:00Z,3,Norderney
575,2021-09-10T20:00:00Z,2,Norderney
576,2021-09-11T20:00:00Z,1,Norderney
577,2021-09-12T20:00:00Z,3,Norderney
578,2021-09-13T20:00:00Z,3,Norderney
579,2021-09-14T20:00:00Z,3,Norderney
580,2021-09-15T20:00:00Z,2,Norderney
581,2021-09-16T20:00:00Z,3,Norderney
582,2021-09-17T20:00:00Z,3,Norderney
583,2021-09-18T20:00:00Z,2,Norderney
